228,0
222,0.078232049942
216,0.150723218918
214,0.22331404686
210,0.296211004257
208,0.369616031647
206,0.447600126266
200,0.530994176865
192,0.609464168549
188,0.685711145401
180,0.771102190018
172,0.847801208496
162,0.922139167786
158,0.99683713913
150,1.07037520409
146,1.14454722404
140,1.22065114975
138,1.29438614845
136,1.36780309677
136,1.44158506393
134,1.51832008362
136,1.59576916695
136,1.67242121696
140,1.76684522629
144,1.84151101112
146,1.91469907761
150,1.98906421661
154,2.06394100189
158,2.13726401329
160,2.21148014069
164,2.28582906723
168,2.35949802399
170,2.43457007408
172,2.50902509689
176,2.58852505684
178,2.68625211716
180,2.76412820816
182,2.84026908875
184,2.93004322052
190,3.00960803032
194,3.08242511749
194,3.15656518936
192,3.23121714592
194,3.30645799637
194,3.37989401817
194,3.45351099968
194,3.52742815018
194,3.60165905952
192,3.67660117149
192,3.75133919716
192,3.84468603134
192,3.92060804367
190,3.99726819992
190,4.07131314278
190,4.14430308342
188,4.21851921082
182,4.29363012314
180,4.36611914635
180,4.4391720295
178,4.51233506203
178,4.59227609634
178,4.6665661335
178,4.74144101143
178,4.82636404037
178,4.90261316299
180,4.9799721241
180,5.07914304733
182,5.15840506554
182,5.23470020294
184,5.31296205521
184,5.39219403267
186,5.46504211426
186,5.53988218307
188,5.61641907692
188,5.69100904465
190,5.76434421539
190,5.84204912186
190,5.91685318947
190,5.99177408218
192,6.06917715073
192,6.15210700035
192,6.23167014122
192,6.31226015091
194,6.38640713692
194,6.45913219452
194,6.53206205368
194,6.60506916046
194,6.6777381897
194,6.75107502937
194,6.8241610527
194,6.89789915085
194,6.98168301582
194,7.0614771843
194,7.14376401901
194,7.24000120163
194,7.31842708588
194,7.40033102036
194,7.48157119751
194,7.55994200706
194,7.63371515274
194,7.71441102028
194,7.78920507431
194,7.86380815506
192,7.94015717506
192,8.0143802166
192,8.08830809593
194,8.16188120842
194,8.23600912094
194,8.31362819672
194,8.41206002235
194,8.48500299454
196,8.55820202827
192,8.63078808784
196,8.70459413528
194,8.77872920036
196,8.8533642292
194,8.92739510536
194,9.00335121155
194,9.08681106567
196,9.16182208061
196,9.2452352047
198,9.32025408745
196,9.39486908913
198,9.46734499931
198,9.54064512253
200,9.61328411102
200,9.68619918823
200,9.75906705856
200,9.83196806908
202,9.90462017059
200,9.97768712044
202,10.0523371696
202,10.1291491985
202,10.2062489986
202,10.2831611633
