45.31,0
48.94,0.0785570144653
59.05,0.157475948334
62.74,0.235825061798
64.59,0.31499505043
68.28,0.394607067108
73.38,0.480026006699
77.14,0.559144973755
80.91,0.636939048767
84.67,0.716450929642
88.74,0.796999931335
92.52,0.876183986664
96.3,0.954371929169
103.85,1.03199291229
109.51,1.11289787292
113.29,1.19406199455
118.95,1.27394795418
124.62,1.36975193024
132.17,1.45224690437
137.36,1.53281593323
143.0,1.61051487923
148.64,1.68804383278
154.29,1.76658797264
155.57,1.84500193596
159.27,1.92342996597
161.12,2.00191402435
162.97,2.08036398888
162.78,2.16260099411
162.78,2.24231290817
160.95,2.33212304115
157.97,2.41131091118
156.16,2.48881101608
152.53,2.56705999374
150.71,2.6449649334
151.05,2.72391605377
145.39,2.80186295509
139.72,2.88442802429
132.17,2.96195006371
119.63,3.03985404968
112.38,3.12556290627
101.5,3.20502686501
88.81,3.3034389019
72.63,3.38663983345
-148.49,8.23645186424
-142.47,8.31446385384
-130.43,8.39205384254
-123.1,8.4704349041
-121.14,8.55177688599
-119.19,8.6291949749
-111.37,8.70761585236
-101.64,8.81338405609
-86.3,8.89526486397
-72.88,8.98609685898
-56.94,9.06503605843
-34.16,9.14269590378
-20.88,9.2246260643
0.0,9.30245685577
20.77,9.38064002991
45.32,9.4586520195
69.86,9.53724789619
34.63,23.5063929558
34.63,23.5840468407
34.63,23.6617598534
34.95,23.7396929264
37.13,23.817620039
37.13,23.8960709572
39.32,23.973706007
39.32,24.0526928902
37.58,24.1312439442
35.37,24.2317130566
30.95,24.3092570305
26.21,24.3882160187
21.84,24.4669299126
15.29,24.5445489883
8.74,24.6257860661
0.0,24.7037858963
-6.42,24.7816610336
-14.99,24.8599259853
-25.7,24.943395853
-37.95,25.031952858
-48.5,25.1100618839
-59.04,25.1878600121
-70.13,25.2694330215
-1.44,32.0277569294
-2.88,32.1083269119
-7.2,32.1919999123
-7.27,32.2704558372
-8.72,32.3489339352
-10.18,32.4287500381
-8.7,32.5069580078
-8.7,32.5853340626
-7.25,32.6634569168
-5.8,32.742264986
-4.5,32.82396698
-1.5,32.9025468826
1.5,32.988932848
4.5,33.0694959164
9.0,33.1527228355
12.26,33.2354009151
15.33,33.3136270046
19.93,33.3918960094
24.53,33.4711198807
28.18,33.561205864
32.88,33.6400978565
156.56,35.3537900448
170.32,35.43491292
196.13,35.5127289295
205.52,35.5918190479
-4.17,48.8564889431
-17.73,48.9402160645
-45.88,49.0176699162
-52.01,49.0953979492
-60.16,49.180588007
-67.3,49.2604188919
-72.4,49.3392059803
-71.29,49.4185659885
-72.28,49.5039069653
-70.3,49.5888578892
-66.05,49.683218956
-62.22,49.772799015
-57.43,49.8521509171
-51.69,49.9308209419
-45.95,50.0186979771
-35.0,50.0981340408
-27.13,50.1764879227
-18.38,50.259526968
-9.08,50.3378210068
-2.48,50.4163899422
