276,0
276,0.0993390083313
276,0.180781841278
276,0.25821685791
274,0.335938930511
274,0.413624048233
274,0.493072986603
274,0.57051897049
274,0.648006916046
272,0.736109018326
272,0.813567876816
272,0.891623020172
272,0.974686861038
272,1.05997204781
274,1.13820791245
274,1.21610188484
274,1.29999899864
276,1.37803506851
276,1.45589494705
278,1.54029393196
278,1.61888504028
280,1.69827985764
280,1.77809786797
280,1.86390686035
280,1.94198989868
282,2.02006006241
282,2.09858298302
282,2.17909693718
284,2.25677990913
284,2.33477687836
284,2.41268801689
286,2.4911699295
286,2.57182693481
286,2.65499806404
286,2.7355928421
288,2.83006286621
288,2.91428303719
290,2.99723696709
290,3.07494688034
292,3.15290284157
292,3.23252391815
294,3.31023001671
296,3.38848996162
298,3.46634888649
300,3.54388904572
302,3.62525105476
306,3.7072520256
308,3.79093790054
312,3.87390184402
298,5.53404402733
294,5.61884403229
278,5.69656801224
272,5.77533602715
268,5.852850914
264,5.93100786209
260,6.01231098175
256,6.09177803993
252,6.17719697952
250,6.25802588463
244,6.33712601662
242,6.42077898979
240,6.49935984612
236,6.5791079998
234,6.65954494476
232,6.74190402031
230,6.8206179142
228,6.90005207062
226,6.98859095573
226,7.07344889641
224,7.15602493286
222,7.24097704887
222,7.32050991058
220,7.40004992485
218,7.47910094261
216,7.55990004539
216,7.63954091072
214,7.72108888626
214,7.80240702629
212,7.88243603706
212,7.97373700142
212,8.05651307106
212,8.1494178772
212,8.22813487053
212,8.30845189095
214,8.38737893105
214,8.46752500534
214,8.54639792442
216,8.62702798843
216,8.70762205124
216,8.78750300407
216,8.88541388512
216,8.96518802643
218,9.0454120636
216,9.12555193901
216,9.20469284058
214,9.28326487541
214,9.36231398582
212,9.44335484505
212,9.52201485634
210,9.60125994682
210,9.68496394157
208,9.76513004303
208,9.84250998497
208,9.92156195641
206,10.0015580654
206,10.0794160366
204,10.1579358578
204,10.2370388508
204,10.3183000088
204,10.3963758945
202,10.4828820229
202,10.571146965
202,10.6544179916
202,10.7388548851
204,10.8191690445
206,10.8970549107
206,10.9791259766
208,11.0568768978
210,11.1361219883
212,11.2137980461
214,11.2983729839
216,11.3768248558
218,11.4571669102
220,11.5447130203
220,11.6249270439
222,11.7054729462
224,11.783313036
224,11.8607530594
226,11.9456460476
226,12.0241239071
228,12.1016700268
228,12.1791439056
230,12.2577588558
230,12.3359060287
232,12.4137208462
232,12.5057518482
234,12.5862109661
234,12.6733748913
234,12.7619900703
234,12.8460450172
236,12.9254798889
236,13.0165598392
236,13.094037056
236,13.1715500355
236,13.253059864
238,13.3313510418
238,13.4090139866
238,13.4870920181
238,13.5649430752
238,13.6461448669
238,13.7240970135
238,13.8265609741
238,13.9100980759
238,13.9885499477
238,14.0669150352
238,14.1500458717
238,14.22823596
238,14.3064949512
238,14.3840279579
238,14.4625480175
238,14.5463950634
238,14.6256799698
240,14.7058780193
240,14.8117339611
240,14.8898639679
242,14.9677259922
242,15.0465419292
244,15.1277570724
244,15.2051720619
246,15.2845270634
246,15.3685338497
248,15.4468820095
250,15.5306379795
252,15.6108648777
254,15.7042789459
256,15.8000030518
258,15.8787269592
260,15.956346035
262,16.0339078903
262,16.1152870655
264,16.1927390099
266,16.270209074
264,16.3483610153
264,16.4259240627
262,16.5172379017
262,16.5958390236
264,16.6743080616
260,16.7592170238
260,16.836853981
260,16.9161710739
258,16.995028019
258,17.0741250515
256,17.1555838585
256,17.2332019806
256,17.3202769756
256,17.3999328613
256,17.4792480469
256,17.5896019936
258,17.6707298756
258,17.7481749058
258,17.8266558647
258,17.9048779011
260,17.9882209301
260,18.0658340454
262,18.1516418457
262,18.2297539711
264,18.3074300289
264,18.3903338909
266,18.4704880714
266,18.558483839
268,18.6360528469
270,18.7135648727
272,18.7971320152
274,18.8747320175
276,18.95251894
276,19.0309369564
274,19.1105308533
280,19.1880400181
282,19.2659180164
282,19.3785960674
284,19.4589278698
284,19.5442378521
284,19.6245398521
284,19.7053658962
284,19.7930009365
284,19.8713350296
284,19.9503550529
284,20.0313129425
284,20.109402895
284,20.1880040169
286,20.2660009861
286,20.3438768387
292,20.4268300533
288,20.5055658817
288,20.5864889622
288,20.674020052
288,20.757133007
290,20.8357620239
290,20.9133369923
290,20.9913249016
290,21.0688719749
290,21.1476080418
290,21.2251119614
288,21.304669857
288,21.3824689388
288,21.4598860741
286,21.5410690308
286,21.6208679676
284,21.7019739151
284,21.7796158791
284,21.8571798801
284,21.9389779568
282,22.0164959431
282,22.0939879417
282,22.1736309528
282,22.2513659
282,22.331225872
280,22.4104709625
280,22.4903619289
332,26.0336940289
